"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-4.22734958306198,0.214895304230144,-19.6716703429437,3.77149846669329e-86
"gene",-0.0182487678155794,0.208494395557198,-0.0875264189562979,0.930253086719352
"discrimination",-0.177901891535609,0.38274213423835,-0.464808746206191,0.642068423854018
"gene:discrimination",0.325369723255894,0.370808163905767,0.877461056490061,0.380236262391037
