"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.72989379272839,0.182074121896611,-14.9933102205405,8.12031215430149e-51
"gene",-0.218523210378837,0.180619185211116,-1.20985603009679,0.22633414187572
"discrimination",-0.694606311277434,0.385178212846446,-1.80333748927368,0.0713352283647146
"gene:discrimination",0.322667238052799,0.378427202074547,0.852653393529664,0.393851543706161
