"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.88452845102586,0.181925680209918,-21.3522821327018,3.71354448978348e-101
"gene",-0.0358763433379433,0.187488168116817,-0.1913525727959,0.848249374836295
"discrimination",0.0160080920240542,0.301341994581001,0.0531226722857284,0.957634167083843
"gene:discrimination",0.146788727855836,0.293570502959908,0.500011841707007,0.617066739367765
