"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.92709330588136,0.21635558988854,-18.1511062778848,1.25840723038512e-73
"gene",0.120822710249201,0.23946206663107,0.504558872096214,0.61386870272774
"discrimination",-0.0328352977851845,0.35475559706799,-0.0925575186313171,0.926255094033397
"gene:discrimination",0.357708840519243,0.396226217284167,0.902789429157588,0.36663766249574
