"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-4.52190364962074,0.267936769532818,-16.8767566224869,6.67106549213979e-64
"gene",0.175675845486346,0.29767685308131,0.590156216944288,0.555085922370257
"discrimination",0.082216887393012,0.542627786042201,0.151516176480166,0.879568551164397
"gene:discrimination",-0.448833838779616,0.537785982750854,-0.834595644318888,0.403945415409152
