"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.63014238253272,0.111860072859289,-23.5127898212727,3.01802361436364e-122
"gene",-0.0651095481604261,0.110969125005693,-0.586735708307026,0.557381221712969
"discrimination",0.851900834256237,0.154147675633671,5.52652403452884,3.26637530499993e-08
"gene:discrimination",-0.0433625842063392,0.154521576239707,-0.280624785622633,0.778998203453125
